label	sentence
0	I don't see any method at all.
0	Neither industrial nor demographic shifts nor a mismatch of skills with job vacancies is behind the increased rates of unemployment.
0	First, Japan: Next, America in the 30s: Notice, in this case, that a Friedman-style focus on a broad monetary aggregate gives the false impression that Fed policy wasn't very expansionary.
0	More broadly, many of the people who either make monetary policy or comment on it from fairly influential perches are members of what you might call the 1970s Cambridge mafia.
0	In a sense the debt is an accounting fiction; it's whatever the governments trying to dictate terms to Greece decide to say it is.
0	The rhetoric of fiscal debates has been, for the most part, nonsense.
0	Hints of recovery in Ireland (which proved a false dawn)?
0	There was so much wrong with Mitt Romney's Trump-is-a-disaster-whom-I-will-support-in-the-general speech that it may seem odd to call him out for bad international macroeconomics.
0	Oh, and we should also add both FDIC costs and Fannie/Freddie losses in Florida.
0	Take, for example, tax policy.
0	There's no evidence at all that it did.
0	But finally and most importantly, since when do we believe that central banks can hold interest rates down at will, for extended periods, without consequences?
0	As I've said, it's hard these days for liberals to look at the state of the Republican primary without feeling a lot of Trumpenfreude.
0	What you see here is that despite crushing unemployment, wages in Ireland and Latvia have come down only slightly — but Iceland, by letting its currency devalue, achieved a quick 30 percent fall in wages relative to the euro zone.
0	As you can see from the chart, Argentina's economy was in free fall over the course of 2001 — before the dollar peg was abandoned — thanks in large part to banking collapse and public panic (sound familiar?).
0	The usual disclaimers apply to the paper: it represents Gauti's and my views, not those of the NY Fed.
0	I was a student at MIT at the time, and remember Stan assigning papers on long-term contracts, which he viewed as one possible way to think about the sources of nominal price and wage stickiness – which he obviously considered both a clear fact about the world and important.
0	But wait, there's more.
0	Still, let me ignore that, and plug Subramanian's numbers into the equation above; I get a 4.9 percent rise in real incomes due to increased globalization.
0	I was especially struck by his data on “mismatch” (which everyone I know calls mishmash): the extent to which there appears to be a misalignment between where the workers are and where the jobs are.
0	The other big problem is the dramatic drop in estimates of potential output, which is clearly correlated with the depth of cyclical slumps — and with austerity policies.
0	And Larry White then adds that it was all sterilized because the Fed paid a whopping 0.25 percent interest rate on reserves.
0	Which brings me to the point.
0	So, think about macro as David Romer presented it back in 2000 (pdf).
0	More a bit later.
0	In short, there's no puzzle about business investment — and not a hint that we have to invoke some kind of oh-god-Obama's-a-socialist story to explain low spending.
0	Martin Feldstein warns us that the Fed isn't taking the risk of rapidly rising inflation seriously enough.
0	If I talk about Dixit-Stiglitz preferences, or for that matter the zero lower bound, technically trained economists immediately know whereof I speak, where plain English would both take longer and leave room for misunderstanding.
0	So why was Stan not willing to go with the seemingly triumphant paradigm?
0	Anyway, on to the point.
0	Actually, this would have been silly even if Florida had a well-founded boom — governors don't matter that much.
0	So the big drop there isn't entirely about deflation fears.
0	PR replies that Lucas once was like that, but no longer, and asks what happened.
0	What's the evidence that Keynesians respond to evidence?
0	National defense, weather satellites, disease control, etc.. And in the 19th century that was arguably what governments mainly did.
0	And at MIT, where Rudi's influence was strong, it meant that even those in domestic macro, like Olivier Blanchard – and Stan Fischer – retained a skeptical attitude toward the neoclassical takeover.
0	He or she may get some interest income from bank deposits, but not much: ordinary Americans have fewer financial assets than the elite can easily imagine.And as for pensions: yes, some people have defined-benefit pension plans that aren't indexed for inflation.
0	If the short-term interest rate is currently zero, changing the current money supply without changing future supplies — and hence raising expected inflation — matters not at all.
0	So what should the Fed do?
0	In an idealized world permanent shocks should be fully shared — that is, permanently weak demand in Europe should hurt the United States just as much as it does Europe.
0	There are some conceptual difficulties with using this rise directly in the Eaton-Kortum framework, because much of it has taken the form of trade in intermediate goods, and the framework isn't designed to handle that.
0	But the character of housing demand makes the much-feared decline in prices on a nationwide basis unlikely … Hmmm.
0	It's a bit more shocking to see Mike Konczal — one of our most powerful advocates of financial reform, heroic critic of austerity, and a huge resource for progressives — attacked as one of Hillary's minions and an ally of the financial industry.
0	And you do in fact see assertions to that effect all the time.
0	So we need a measure that extracts the signal from the noise, getting at the inertial part of the story.
0	They're very much exceptional, applying only when interest rates are up against the zero lower bound.
0	What I would argue is key to this situation — and, in particular, key to understanding how the conventional wisdom on Trump/McCain went so wrong — is the reality that a lot of people are, in effect, members of a delusional cult that is impervious to logic and evidence, and has lost touch with reality.
0	Well, the answer in a simple model is that falling wages and prices can still be expansionary, but only because they reduce current prices relative to expected future prices, and thereby generate expected inflation.
0	He was right then, and I'm right now — and if you find it strains your personal credulity, so what?
0	(Trade actually fell faster during the early stages of the 2008 Great Recession than it did after 1929.)
0	So does this mean that wage stickiness is irrelevant to the situation, that we'd be experiencing the same slump if wages were perfectly flexible?
0	That is indeed part of the story about that Moore op-ed.
0	Well, yes — because these are important debates, and refusing to take sides is a dereliction of responsibility.
0	Yes, private debt will in part have been replaced by public debt – but the point is that debt will have been shifted away from severely balance-sheet-constrained players, so that the economy's problems will have been reduced even if the overall level of debt hasn't fallen.
0	I've written before that “fanatical centrist” is not an oxymoron; in fact, it's a type that makes up a large part of our pundit class — people so wedded to their self-image as centrists standing between the extremes of the two parties that they cannot bring themselves to acknowledge that one party already advocates all that they are calling for.
0	But no.
0	Why would a reporter credit the Fed's critics with warnings they didn't give, and fail to mention what they actually said?
0	But this does bring back memories: during the Social Security debate, Cato tried to expunge all evidence that it had ever used the word “privatization”, when it was easy to show that its project was originally the Project on Social Security Privatization.
0	They warned, in apocalyptic terms, that runaway inflation was just around the corner.
0	Jonathan Chait seems boggled at an op-ed from Stephen Moore, the chief economist at the Heritage Foundation, attacking Obamacare: Not one alleged fact cited in the piece is right.
0	There's an important new paper from the IMF about inflation in the face of Prolonged Large Output Gaps — yes, PLOGs.
0	(I've been pretty focused on the US election, since it is, after all, my country; but still keeping an eye on the other side of the pond).
0	Well, Greece doesn't have its own currency or monetary policy; capital flight there led to a fall in the money supply, which wouldn't happen here.
0	We had a huge financial crisis, and the combination of a housing bust (on both sides of the Atlantic) and an overhang of household debt (also on both sides) has acted as a drag on private demand.
0	He even illustrated the point with a remarkably ugly diagram (scroll down a bit).
0	Rattner dismisses the austerity/stimulus debate as “simplistic”; Jeff Sachs calls Keynesian concerns “crude”; many, many people (I'd guess an especially large fraction of those at Davos) are eager to get away from all this deflation stuff and talk about how what they imagine to be, or wish were, the really important issues like Big Data and a world that's even flatter.
0	Well, step back for a minute and imagine that we weren't talking about Greece but about the U.S. or the UK.
0	You should definitely not accept estimates that every dollar of additional trade raises world GDP by 46 cents — an extremely high number — as being definitive.
0	Rhetorical claims aside, Republicans have long tended in practice to be more protectionist than Democrats.
0	So, some points about where things stand: 1.
0	Or think of it in terms of the original Wicksellian concept of the natural rate of interest (pdf).
0	But if you feel cynical about economics after reading Fourcade, you may be right.
0	Update: Ezra Klein adds a screenshot of the original Harry and Louise ad — they've obviously deliberately copied it.
0	When none of these things happened, when the law's first year of full operation went better than even supporters had expected, the reaction was, I believe, something new in American politics: right-wingers simply acted as if their predictions had come true, as if all the imagined disasters were actual truths on the ground.
0	What needed correcting?
0	The bizarreness of the whole thing is how flaky, speculative ideas like expansionary austerity became orthodoxy, while applying the economics of Fisher and Friedman became heterodoxy bordering on Chavismo.
0	Why?
0	But the important thing now is to change the policies that are creating this nightmare.
0	One is that Figure 1, cited in the paper, isn't, you know, actually there.
0	We could modify this conclusion if the central bank is worried about the inflationary effect of depreciation, so that MP shifts left.
0	The patterns observed are consistent with unemployment being caused by cyclic phenomena that are more pronounced during the current recession than in prior recessions.
0	Not this time, however, since housing is deeply depressed and there's a huge overhang of excess capacity.
0	Dave Weigel made a great catch the other day: he notes that Paul Ryan has said that his views on monetary policy are based on Francisco d'Anconia's speech in Atlas Shrugged.
0	Or, maybe not.
0	Let me add, for the 1.6 trillionth time, we are in a liquidity trap.
0	When central banks have pushed policy rates as low as they can, and the economy is still depressed, what that tells you is that the economy is awash in excess desired savings that have nowhere to go.
0	If Grexit happens, then what?
0	It would basically be saying not that the government is borrowing too much, but that the people conveying funds from savers, who want short-term assets, to the government, which borrows long, are undercapitalized.
0	What you're supposed to understand, however, is that the derivation I've just given is just a different way of arriving at the same result.
0	Specifically, we used to cite the “clockwise spirals” one saw in unemployment-inflation space as evidence for something like the Friedman-Phelps theory of the natural rate.
0	First, the image of the little old lady living hand to mouth off the interest on her bank account is basically a fiction.
0	and raise you a … Paul Ryan: Thirty Years Later, a Return to Stagflation.
0	Why?
0	affinity fraud.
0	The bottom line, then, is that the plausible-sounding argument that debt can't cure debt is just wrong.
0	There's a whole industry of people trying to show that Keynesian predictions about austerity didn't pan out; it's an industry that relies mainly on crude misrepresentations of what those predictions really amount to, and especially on confusions between levels and rates of change.
0	You might therefore think that the BIS would step back a bit and reconsider both its policy recommendations and the framework it uses to derive those recommendations.
0	I've taken the NOAA data and divided states into three groups by average temperature: Group I is colder than Rhode Island, Group III warmer than California: Who's in Group III?
0	The IS market is out of equilibrium when we're in a liquidity trap, but Krugman writes as if it were in equilibrium!
0	As Weisenthal points out, however, Gross's exaggerated fear of deficits was very widespread; it was, indeed, what all the Very Serious People were obsessing about, even as the real economy was falling apart.
0	The Obama campaign sends out an ugly mailer.
0	And a strange thing has happened: although Iceland is generally considered to have experienced the worst financial crisis in history, its punishment has actually been substantially less than that of other nations.
0	But when prices that matter to them — say, interest rates — fall, it's an outrage.
0	What would give them an incentive to do this?
0	That's by no means small change, but it's only a fairly small fraction of global growth.
0	No news there.
0	Instead, I feel an even deeper sense of despair — because people are still rolling out those same fallacies, even though in the interim those of us who remembered and understood Keynes/Hicks have been right about most things, and those lecturing us have been wrong about everything.
0	Obviously the plunge in oil prices is the big driver, but the ruble has actually fallen more than Brent — oil is down 40 percent since the start of the year, but the ruble is down by half.
0	But the Sanders plan in a way reinforces my point that calls for single-payer in America at this point are basically a distraction.
0	So, what's in the plan?
0	We should be neither amazed nor disturbed if it stops happening.
0	So here's what happens after a large negative shock to the economy: the central bank finds itself up against the zero lower bound, so that all it can do is resort to controversial unorthodox measures.
0	When a politician like Scott Walker tries to appeal to the conservative macro brains trust, it's not some version of the Chicago Boys — it's Stephen Moore, Art Laffer, and Larry Kudlow.
0	Finally, compare this with the economic outlook.
0	Taylor has been harshly critical of the Fed, which he claims caused the financial crisis by failing to pursue his policy rule from the early 1990s precisely; Ben Bernanke, now that he's free to speak his mind, has responded by firmly smacking Taylor upside the head.
0	Estimates of the Okun's Law coefficient range from 2 to 3.
0	Indeed, it was the other side of the macro divide that was left scrambling for answers.
0	Now, you might argue that IS-MP is a model of the short-term interest rate, and we're talking about long-term rates here.
0	And here is where the kind of willful obscurantism Romer is after became the norm.
0	First of all, it's true about the initial transparency.
0	Yet the reaction of those who wrongly predicted runaway inflation is to assert that (a) nobody could have predicted (even though some us did) and (b) it's just special circumstances.
0	Olivier, Ben Bernanke, Ken Rogoff, Mario Draghi, and yours truly all overlapped at MIT in the mid-70s; Larry Summers was at Harvard at the same time, taking courses at MIT; just about everyone was Stan Fischer's student.
0	Remarkable stuff.
0	That was, if you check the date, six years ago.
0	Oh well.
0	So think about it, IFKATs: are you really sure you want to start going down this road?
0	The first thing you should know is that there are a couple of vintages of the plan, with some changes in detail, but not in general thrust.
0	Should progressives fear a Trump nomination or cheer it on?
0	Let me count the ways.
0	This was very much a vindication of more or less Keynesian views about the economy, and the 80s were in fact marked by the New Keynesian comeback.
0	Sad news: Jose da Silva Lopes, a Portuguese economist and government official who played a crucial role shepherding his country into the community of democratic Europe, has just died.
0	Of course, Venezuela didn't have nukes.
0	As I tried to explain the other day, the headline Greek debt number is more or less meaningless.
0	Furthermore, at this point there is overwhelming evidence that fiscal policy has strong effects — that the multiplier is well above one.
0	One of those beliefs is that the experience of disinflation in the 1980s was a huge shock to Keynesians, refuting everything they believed.
0	Two ugly zeroes.
0	But that's not at all the same as saying that it causes recessions.
0	As regular readers may have noticed, Brad and I share many views, so I expected something along lines I have also been thinking.
0	In this case we could, possibly, have a contractionary effect of lost investor confidence – but the channel runs through the inflation fears of the central bank, which doesn't seem to be at all what Rogoff or others are talking about: Furthermore, suppose that we start in a liquidity trap.
0	Now, the measurement issue: we'd like to keep track of this sort of inflation inertia, both on the upside and on the downside — because just as embedded inflation is hard to get rid of, so is embedded deflation (ask the Japanese).
0	How should we think about the bargaining that may or may not now take place between the new Greek government and the troika?
0	The question is what you think about this situation.
0	You can see that in the figure above; here's one of Mussa's figures, which highlights it even better because it covers a shorter period of floating rates: You can, if you're desperate, try to explain this away by saying that there was some fundamental structural change in the early 1970s, but at that point you're deep into epicycle territory.
0	But none of this is right.
0	The plan limits the rise in unemployment, but things are still pretty bad, with the rate peaking at something like 9 percent and coming down only slowly.
0	Many economists might look at that situation and say, well, deflation is stable, not accelerating, so we must be at the natural rate of unemployment — move along, folks, nothing to see here.
0	Ignoring the foreign component, or looking at the world as a whole, the overall level of debt makes no difference to aggregate net worth – one person's liability is another person's asset.
0	Suppose that he can borrow for a while, using the borrowed money to buy useful things like rail tunnels under the Hudson.
0	Every suggestion of bad news gets highlighted — especially, of course, but not only by Fox, the WSJ, etc..
0	If expected returns at home and abroad must be equal, and interest rates are zero both at home and abroad, the current exchange rate must equal the expected future exchange rate, which as we've seen is tied down by the requirement that the interest rates consistent with full employment be equalized.
0	The point is that finance is deeply interconnected, so that even a moderately large player can take down the system if it implodes.
0	And even so, its reaction involves very little offset to the initial spending.
0	On one side, they can't admit the moderation of the Democrats, which is why you had the spectacle of demands that Obama change course and support his own policies.
0	Rather, he's the mouthpiece for a global college of central bankers, almost all of whom find themselves under intense pressure from their national governments to keep things ticking over while they try to repair the economy.
0	But Lucas and his school couldn't do that, because they had burned their bridges.
0	Financial reform was similarly supposed to be hugely destructive.
0	Paul Romer has been writing a series of posts on the problem he calls “mathiness”, in which economists write down fairly hard-to-understand mathematical models accompanied by verbal claims that don't actually match what's going on in the math.
0	Of course not — and standard core measures have been behaving a bit erratically lately.
0	Maybe there is some multiplier out there that we could measure well but that's not what that paper does.
0	No, it didn't — protectionism was a result of the Depression, not its cause.
0	And Sanders isn't coming clean on that — he's promising Medicaid-like costs while also promising no rationing.
0	So we're all monsters, however nice we may seem in person.
0	In this post I consider only the first point.
0	He's even put a ludicrous number on the goal — 4 percent growth, which nobody has any idea how to achieve.
0	But I'll bet he had no idea about the extent to which Friedman really, really wasn't an Austrian.
0	In scenario B, we have 4 percent German inflation and zero Spanish inflation, implying eurozone inflation of 3 percent.
0	So, imagine a eurozone that contains only two countries, Germany and Spain.
0	Exchange rates behave like asset prices, swinging wildly year to year; goods prices move much less, which means that the real exchange rate – the relative price of two currencies, deflated by the ratio of price levels in the two countries, fluctuates wildly too.
0	Except that a couple of years back it was telling a completely different story about why we needed to raise rates; you see, the big danger was of imminent inflation: “Global inflation pressures are rising rapidly as commodity prices soar and as the global recovery runs into capacity constraints,” said the BIS, which acts as a central bank for the world's central banks.
0	Just to remind everyone, Harry and Louise were the center of the vile smear campaign the insurance lobby waged against health care reform in 1993 — and this time a Democratic candidate is doing the smearing for them.
0	But it's all about the euro straitjacket.
0	Jean-Claude Trichet is sounding hawkish about inflation again — and this is very bad news for the European periphery.
0	I'd argue that it's implausible to claim that TPP could add more than a fraction of one percent to the incomes of the nations involved; even the 0.5 percent suggested by Petri et al looks high to me.
0	Unable to backtrack, they went even deeper, insisting despite all appearances that monetary policy had no real effects whatsoever, that it was all technological shocks.
0	The thing which is needed to secure healthy conditions is the most speedy and complete adaptation possible of the structure of production to the proportion between the demand for consumers' goods and the demand for producers' goods as determined by voluntary saving and spending.
0	Because we once again have a significant sized domestic oil industry, falling prices now create losers as well as winners within the US.
0	You can guess where I stand on this.
0	Neil Irwin has a nice piece about high asset prices that actually ties into my Wicksell discussion from earlier today.
0	The thing is, Tett is a smart observer who talks to a lot of people in finance; seeing her present a discredited theory as obviously true, without so much as mentioning the kind of analysis that has been worked all along, says bad things about the extent to which anyone who matters has learned anything.
0	For those of us who worried a lot about Japan in the late 1990s and now find the whole advanced world facing similar problems, deja vu comes so often that we get deja vu about getting deja vu.
0	But the broader story here is that we're increasingly seeing that the problems of the euro extend well beyond the troubles of southern European debtors.
0	From today's Times: Besides, no country facing enormous budget deficits, rapid growth in the money supply and the prospect of a sustained currency devaluation as we are has ever experienced deflation.
0	Which brings me to the future of the global savings glut.
0	Meanwhile, a quick hit.
0	First, let me clear up a couple of misconceptions.
0	Also, the fascist octopus has sung its swan song.
0	(Fairly wonkish stuff after the jump).
0	The other view is that business investment is weak because the economy is weak.
0	These concrete proposals would, taken together, actually increase the deficit for the first decade and beyond.
0	This also makes it hard to evaluate the reasonableness of the assumed multipliers.
0	Right now the wonk brigade has been weighing in on Bernie Sanders, and is in general not too impressed on either financial reform or health care.
0	Elites, he argues, see economic distress as an opportunity to push through “reforms” — which basically means changes they want, which may or may not actually serve the interest of promoting economic growth — and oppose any policies that might mitigate crisis without the need for these changes: I conjecture that “austerians” are concerned that anti-recessionary macro policy will allow a country to “muddle through” a crisis without improving its institutions.
0	A further thought on this ongoing discussion with Konczal, Baker, and Rowe over whether economies tend to self-correct.
0	But the distinction isn't just one of academic classification: Central banks aren't in the business of just giving money away; what they do is always some kind of asset swap, in which they buy assets or make loans which then become assets.
0	This is really a case of who are you gonna believe, me or your lying eyes.
0	Carmen looks at annual averages, and finds that in 2002 Argentine real GDP per capita was 8.2 percent lower than in 2001.
0	OK, Christina Romer and Jared Bernstein have put out the official (?)
0	Are the BIS's methods unsound?
0	Now, what I wanted to do was apply this to the rapid growth of trade that has taken place since around 1990, what Subramanian calls “hyperglobalization”.
0	“This is just accounting,” declared John Cochrane.
0	(No bargaining if the troika basically says no concessions.)
0	The “low interest rates = price controls” meme is bang-your-head-on-the-table stupid — but it has been made by none other than John Taylor.
0	In particular, he identifies three blind and/or stupid economists leading everyone astray: Janet Yellen, Larry Summers, and yours truly.
0	The point is that making wages somewhat more flexible, as opposed to perfectly flexible, is not a good thing.
0	And that was a good way to waste a bit of time, wasn't it?
0	I worded the above carefully.
0	Your decision to stay in school or go out and work will shape your lifetime career; your ability to afford medical treatment or food and rent at age 75 has a lot to do with decisions you made when that stage of life was decades ahead, and impossible to imagine.
0	That's a big problem.
0	You may say that markets will see short-run austerity as a signal of our willingness to make long-run sacrifices; but why?
0	But as it was … Anyway, if you want to know what's lurking behind what I say about our economic mess, now you know.
0	“Government is always the problem, not the solution, except when it comes to monetary policy” just doesn't cut it for modern conservatives.
0	On this economy I impose 5 years of tightening at the rate of 1 percent of potential GDP each year, with a multiplier of 1.3 (which is about where recent estimates have been converging).
0	I've been in several conversations over the past few days with generally reasonable people who are still worried that markets might turn on U.S. bonds any day now.
0	What I would urge everyone to do is ask what happens if Greece is in fact pushed out of the euro.
0	The real exchange rate, which measures the relative price of US goods, would not change.
0	This is no more “artificial” than conventional monetary policy – harder, yes, but it's still about trying to get the market rate aligned with the “natural” rate consistent with full employment.
0	I've been writing about this issue a lot in various guises, and have yet to see any coherent explanation of how it's supposed to work.
0	I mentioned recently that the correlation between nominal and real exchange rates is one key piece of evidence that we live in a Keynes-Friedman world of sticky prices, not the classical, perfect flexibility world of real business cycle theorists.
0	A sustained commitment to consolidation, possibly including a speeding up of current plans and their delivery, is required from all governments to ensure that the time afforded by the exceptional measures is used to put public finances on a permanently sounder footing.
0	Also, hitting yourself in the head with a baseball bat is a great idea, because it feels good when you stop.
0	And in the final chase to Appomattox, once the Army of the Potomac finally realized that victory was at hand, Grant showed every bit as much vigor as at Vicksburg.
0	The Romney/liquidationist view only makes sense if you believe that the problem with our economy lies on the supply side – that workers lack the incentive to work, or are stuck with the wrong skills, or something.
0	But some anti-Keynesians have tried to save their dignity, or something, by attacking supposed Keynesian propositions that nobody actually, you know, proposed.
0	So how is it possible that distinguished professors believe otherwise?
0	I argued for an Obamacare-like strategy on health care, with perhaps a very gradual transition to single-payer via the public option, in my book The Conscience of a Liberal; and most of the progressive health care experts I can think of adopted pretty much the same position.
0	Meanwhile, I see that Wolfgang Munchau is appropriately horrified by what he hears about the plans for a rescue fund.
0	So: I basically think of asset prices in a Tobin-type stock equilibrium framework (pdf).
0	I stand by my claim, however.
0	While people were very seriously intoning that it was simplistic and crude to think that those little models could be of any use in a changing world yada yada, macroeconomists were making remarkable, counterintuitive predictions — about inflation (or the lack thereof), about interest rates, about the effects of austerity — that came true and were, if you think about it, an intellectual triumph.
0	Conservatives made a number of very specific predictions about what would happen when the ACA went into effect: health spending would soar, deficits would balloon, premiums would shoot up, more people would lose insurance than gain it.
0	I was originally set off by the way some economists were propounding Say's Law — the idea, refuted 75 years ago, that all income must be spent and hence that supply creates its own demand — as a profound insight, somehow missed by three generations of economists.
0	You need to guilt-trip yourself in the here and now.
0	Total final spending on domestically produced goods and services is Total domestic spending + Exports – Imports = GDP Now suppose we have a trade war.
0	Brad DeLong is, rightly, horrified at the great Ricardian equivalence misunderstanding.
0	That's supposed to be a bad thing?
0	But even if it were true, this is credibility Japan wants to lose.
0	Then we have the price of X on one axis, the price of Y on the other.
0	The point is that while issues of debt relief are in large part arguments about accounting fiction, the question of how large a primary surplus Greece runs is real and has powerful implications for the economic outlook.
0	Now that I have a few moments, let me elaborate on that.
0	I will say that this kind of gratuitous complexification is somewhat characteristic.
0	For the slump that follows a deleveraging shock is simultaneously gratuitous and almost impossible to avoid.
0	It's crucial, I'd argue, to realize that what the people invoking Ricardo were saying was wrong even in terms of their own model.
0	But there was a generally shared view that perfect flexibility of prices was a bridge too far.
0	So how big are the transfers?
0	And while they haven't been as deep as the older type of recession, they've proved hard to end (not officially, but in terms of employment), precisely because housing — which is the main thing that responds to monetary policy — has to rise above normal levels rather than recover from an interest-imposed slump.
0	Think about it.
0	After all, Ron Paul has been making the same prediction year after year — in fact, he's been making this prediction at least since 1981!
0	And in the US it wasn't even treated as an interstate political issue.
0	But fracking (which I really wish WordPress would stop correcting to “tracking”) means that some of the producers are very different; and among other things, they're engaged in a lot of investment spending.
0	Corporate bond rates are low; stock prices are high; all across the board, assets are up.
0	Here's the result: I have my doubts about the apparent decline in recent months.
0	But Jeb!
0	For the world as a whole, the cuts in exports and imports will by definition be equal, so as far as world demand is concerned, trade wars are a wash. OK, I'm sure some people will start shouting “Krugman says protectionism does no harm.” But no: protectionism in general should reduce efficiency, and hence the economy's potential output.
0	So why is a fiscal response any better?
0	Recent events have been one empirical debacle after another for that view of the world – on interest rates, on inflation, on the effects of fiscal contraction.
0	It's probably bad politics to talk right now about what a trade war would do to, say, Bangladesh.
0	And so it must die.
0	Cohan's theory of interest rates is basically the old notion of loanable funds: the interest rate is determined by the supply of and demand for credit.
0	The core of what went wrong in 2008 was the rise of shadow banking; too big to fail was at best marginal, and as Mike Konczal notes, pushing the big banks out of shadow banking, on its own, could make the problem worse by causing the risky stuff to “migrate elsewhere, often to places where there is less regulatory infrastructure.” On health care: leave on one side the virtual impossibility of achieving single-payer.
0	But it's pretty clear to me at least that the problem in Virginia was basically the Army of the Potomac, or more specifically many of its officers, who were spooked by Lee and repeatedly failed to carry through even when they had clear advantages.
0	I once talked to a theorist (not RBC, micro) who said that his criterion for serious economics was stuff that you can't explain to your mother.
0	Lazear goes through the data, and finds overwhelming evidence of inadequate demand, little if any evidence of structural problems.
0	But surely we're also seeing the ideological bias of many in the news media.
0	I think so.
0	One particular misuse of the yay-free-trade sentiment is the persistent effort to make protectionism a cause of economic slumps, and trade liberalization a route to recovery.
0	That's because it's a model of several interacting markets, and you can enter from multiple directions, any one of which is a valid starting point.
0	And that's what seems to have happened to macroeconomics in much of the economics profession.
0	That's actually the point of one of the ways multiplier analysis is often presented to freshmen.
0	Here's what Obama actually said: Too much regulation or too much spending can stifle innovation, can hamper confidence and growth, and hurt business and families.
0	The result was a very nasty slump, and a delayed recovery.
0	For the fact is that it's much harder than most people seem to imagine to tell a Greece-type story about a country with its own currency and a floating exchange rate.
0	Yet the data say otherwise.
0	Bear in mind that paper money has been in widespread use for a long, long time.
0	These days, relatively few economists are willing to say straight out that they regard persistent high unemployment as a good thing.
0	The answer, broadly speaking, is surely that government should do those things it does better than the private sector.
0	In a way, I'm amazed by economists who find this sort of thing absurd on its face.
0	What would it mean to relax that target?
0	OK, maybe skip the bowels part.
0	But do they really want to do that?
0	In part, this notion comes from the fact that trade has grown faster than output since 1950.
0	That sounds about right.
0	Rudi asked what would happen if a central bank for some reason suddenly and permanently increased the money supply.
0	So this looks like an estimate from the Obama team itself saying — as best as I can figure it out — that the plan would close only around a third of the output gap over the next two years.
0	It also means a determination to see various Republicans as Serious, Honest Conservatives — SHCs?
0	This can be represented as a decline in capital inflows at any given interest rate, so that the currency depreciates.
0	Indeed.
0	So someone has to be bridging the gap between the short-term assets the public wants to hold and the long-term debt the government wants to issue; call it a carry trade if you like, but it's a normal and necessary thing.
0	Just a brief note: one thing that keeps appearing in comments is the notion that because we had a bubble, in which some people were borrowing too much, the economic growth of 2000-2007 wasn't “real” — that it was all a figment of our imagination.
0	This is true both when the zero lower bound applies and when it doesn't.
0	And just to be clear, I'm basically doing textbook macroeconomics here, nothing exotic.
0	Needless to say, a gold standard would have meant much tighter, not looser, monetary policy since 2008.
0	This is an equilibrating system — I'm not sure if it's exactly self-equilibrating, because part of the mechanism runs through the mind of the central bank.
0	Throughout the annual report, balance-sheet problems are treated as if they were equivalent to the kind of real structural problems the bank used to claim were at the root of our troubles.
0	It has, after all, run large current surpluses over time; overall, it's a creditor, not a debtor nation.
0	But that's their problem.
0	Instead they went even further down the equilibrium rabbit hole, notably with real business cycle theory.
0	It's her first day on the job and somebody says, you've got to come up with a solution to this — in defense of this fiscal stimulus, which no one told her what it was going to be, and have it by Monday morning.
0	It's an uncertain world, but why do those in office come down on one side of that uncertainty, while those outside come down on the other?
0	So not-George Bush is running.
0	Such estimates currently indicate that the dollar will be a moderate-sized drag on US recovery, but no more.
0	(Trade actually fell faster during the early stages of the 2008 Great Recession than it did after 1929.)
0	Consider, in particular, the case of Japan's quantitative easing in the early 2000s: Unlike the Fed, the Bank of Japan didn't pay interest on reserves.
0	Exchange rate overshooting is an essential part of the story.
0	Picture America in, oh, 2014: unemployment is still around 9 percent, prices are falling about 1 percent a year.
0	On finance: Sanders has made restoring Glass-Steagal and breaking up the big banks the be-all and end-all of his program.
0	The point is that I know technocrats, and these people aren't — they're faith healers who are making stuff up to suit their prejudices.
0	The implications are shocking: austerity looks like even more of a catastrophe than the conventional analysis indicates.
0	After all, the great bulk of the debt is now officially held, the interest rate bears little relationship to market prices, and the interest payments come in part out of funds lent by the creditors.
0	And so it turned out.
0	So this was equivalent to giving — not lending, not even taking an equity stake — Spain 25 percent of its GDP to bail out its banks.
0	Judging by later academic reputations, they got quite a group!
0	So let me try this one more time.
0	You know what I'm talking about, of course — that feeling of glee mixed with fear as one watches the cynical race-baiting of the Republican establishment finally come home to roost, confirming that you were right to be shrill (and the centrists were naive), but with the slight admixture of panic because one of these guys might actually become president.
0	Here's a chart (from data here) showing the change in asset income of seniors from all sources (I couldn't break out interest) from 2006 to 2010, as interest rates fell through the floor, averaged by quintile: It's not as smooth as I expected, but it's clear that the decline was much bigger among the better-off; to the extent that Fed policy was reducing returns, it was reducing inequality among seniors.
0	Romer and Romer clearly have done an impressively systematic job of identifying financial distress in an objective way; but I wonder, very tentatively, if they're looking at the wrong variable.
0	In short, what Europe usually means by a “technocrat” is a Very Serious Person, someone distinguished by his faith in received orthodoxy no matter the evidence.
0	Anyway, for the record (and for my own future reference) I thought it would be helpful to post what Milton Friedman and Irving Fisher had to say about the Greek disaster.
0	So let me talk about where Hicksian analysis comes from.
0	It's hard to think of a doctrine that has been as thoroughly refuted by events as goldbug economics.
0	Here's the picture, with that piece of information added in: What we see is that Italy is somewhat out of line — but the real standout is Germany, which has had much too little wage growth.
0	So, just for the record, here's the little wonkish paper (pdf) I wrote back in 1998 — the one that alerted me to the danger of falling into a liquidity trap, so that I was intellectually prepared for the mess we're in.
