label	sentence
1	"The answer, broadly speaking, is surely that government should do those things it does better than the private sector."
1	"In a way, I'm amazed by economists who find this sort of thing absurd on its face."
1	What would it mean to relax that target?
1	"OK, maybe skip the bowels part."
1	But do they really want to do that?
1	"In part, this notion comes from the fact that trade has grown faster than output since 1950."
1	That sounds about right.
1	Rudi asked what would happen if a central bank for some reason suddenly and permanently increased the money supply.
1	So this looks like an estimate from the Obama team itself saying — as best as I can figure it out — that the plan would close only around a third of the output gap over the next two years.
1	"It also means a determination to see various Republicans as Serious, Honest Conservatives — SHCs?"
1	"This can be represented as a decline in capital inflows at any given interest rate, so that the currency depreciates."
1	Indeed.
1	"So someone has to be bridging the gap between the short-term assets the public wants to hold and the long-term debt the government wants to issue; call it a carry trade if you like, but it's a normal and necessary thing."
1	"Just a brief note: one thing that keeps appearing in comments is the notion that because we had a bubble, in which some people were borrowing too much, the economic growth of 2000-2007 wasn't “real” — that it was all a figment of our imagination."
1	This is true both when the zero lower bound applies and when it doesn't.
1	"And just to be clear, I'm basically doing textbook macroeconomics here, nothing exotic."
1	"Needless to say, a gold standard would have meant much tighter, not looser, monetary policy since 2008."
1	"This is an equilibrating system — I'm not sure if it's exactly self-equilibrating, because part of the mechanism runs through the mind of the central bank."
1	"Throughout the annual report, balance-sheet problems are treated as if they were equivalent to the kind of real structural problems the bank used to claim were at the root of our troubles."
1	"It has, after all, run large current surpluses over time; overall, it's a creditor, not a debtor nation."
1	But that's their problem.
1	"Instead they went even further down the equilibrium rabbit hole, notably with real business cycle theory."
1	"It's her first day on the job and somebody says, you've got to come up with a solution to this — in defense of this fiscal stimulus, which no one told her what it was going to be, and have it by Monday morning."
1	"It's an uncertain world, but why do those in office come down on one side of that uncertainty, while those outside come down on the other?"
1	So not-George Bush is running.
1	"Such estimates currently indicate that the dollar will be a moderate-sized drag on US recovery, but no more."
1	(Trade actually fell faster during the early stages of the 2008 Great Recession than it did after 1929.)
1	"Consider, in particular, the case of Japan's quantitative easing in the early 2000s: Unlike the Fed, the Bank of Japan didn't pay interest on reserves."
1	Exchange rate overshooting is an essential part of the story.
1	"Picture America in, oh, 2014: unemployment is still around 9 percent, prices are falling about 1 percent a year."
1	On finance: Sanders has made restoring Glass-Steagal and breaking up the big banks the be-all and end-all of his program.
1	"The point is that I know technocrats, and these people aren't — they're faith healers who are making stuff up to suit their prejudices."
1	The implications are shocking: austerity looks like even more of a catastrophe than the conventional analysis indicates.
1	"After all, the great bulk of the debt is now officially held, the interest rate bears little relationship to market prices, and the interest payments come in part out of funds lent by the creditors."
1	And so it turned out.
1	"So this was equivalent to giving — not lending, not even taking an equity stake — Spain 25 percent of its GDP to bail out its banks."
1	"Judging by later academic reputations, they got quite a group!"
1	So let me try this one more time.
1	"You know what I'm talking about, of course — that feeling of glee mixed with fear as one watches the cynical race-baiting of the Republican establishment finally come home to roost, confirming that you were right to be shrill (and the centrists were naive), but with the slight admixture of panic because one of these guys might actually become president."
1	"Here's a chart (from data here) showing the change in asset income of seniors from all sources (I couldn't break out interest) from 2006 to 2010, as interest rates fell through the floor, averaged by quintile: It's not as smooth as I expected, but it's clear that the decline was much bigger among the better-off; to the extent that Fed policy was reducing returns, it was reducing inequality among seniors."
1	"Romer and Romer clearly have done an impressively systematic job of identifying financial distress in an objective way; but I wonder, very tentatively, if they're looking at the wrong variable."
1	"In short, what Europe usually means by a “technocrat” is a Very Serious Person, someone distinguished by his faith in received orthodoxy no matter the evidence."
1	"Anyway, for the record (and for my own future reference) I thought it would be helpful to post what Milton Friedman and Irving Fisher had to say about the Greek disaster."
1	So let me talk about where Hicksian analysis comes from.
1	It's hard to think of a doctrine that has been as thoroughly refuted by events as goldbug economics.
1	"Here's the picture, with that piece of information added in: What we see is that Italy is somewhat out of line — but the real standout is Germany, which has had much too little wage growth."
1	"So, just for the record, here's the little wonkish paper (pdf) I wrote back in 1998 — the one that alerted me to the danger of falling into a liquidity trap, so that I was intellectually prepared for the mess we're in."
1	"Because they're politically conservative, hot states tend to have low minimum wages and low taxes on rich people."
1	"Actually, on policy she has generally been pretty good (Iraq aside, but that was a special and awful time)."
1	"In that case the dollar rises sharply, effectively sharing the rise in US demand more or less evenly around the world."
1	"), more competitive U.S. manufacturing, and balanced trade."
1	"But there's something else, which I keep encountering, and which I'm sure I'm not the only one to notice: even among progressives, the two-decade-plus smear campaign against the Clintons has had its effect."
1	There's no reason to expect any stimulation.
1	"Everywhere you looked, people who imagined themselves sophisticated and possessed of deep understanding were resurrecting 75-year-old fallacies and presenting them as deep insights."
1	"Matt O'Brien has a lot of fun with Paul Singer, a billionaire inflation truther who is sure that the books are cooked because of what he can see with his own eyes: … check out London, Manhattan, Aspen and East Hampton real estate prices, as well as high-end art prices, to see what the leading edge of hyperinflation could look like Hyperinflation in the Hamptons; hard to beat that for comedy, although Matt adds value with the Billionaires Price Index."
1	Debt is not a problem; borrowing costs are very low.
1	"Democrats constitute a normal political party, with some spread between its left and right wings, but in general espousing moderate positions."
1	"Well, it could be true; there's plenty of stupidity in the world, and much of it imagines itself wise."
1	"Among the Cambridge mafia, and in general among policy-oriented, more or less Keynesian types, there's a surprisingly sharp divide over near-term US monetary policy."
1	"When young I would have relatives asking whether I was “in” with the department head or the senior faculty in my department, whether I was cultivating relationships, whatever; I thought it was funny, because all that mattered was your reputation, which was national if not global."
1	"But more important, at this point, is the fact that this position turns out to be politically unsustainable."
1	And is a modest VAT really so much more implausible than ending the mortgage interest deduction?
1	"To make the same adjustment happen, every single contract in the country needs to be piecemeal renegotiated."
1	"You would think, given how many warnings have been issued about this possibility, that someone would have written down a simple model of the mechanics, but I have yet to see anything of the sort."
1	"David Romer calls this the IS-MP model, and it looks something like this at a given point of time: Here the MP curve represents the central bank's response function for a given rate of inflation, with rates rising if output goes up a la Taylor."
1	"Even in normal times, this approach, Mickey Mouse as it looks, offers a big step up in sophistication from a lot of what you hear – including what you hear from economists who are all teched up but have no idea how to apply their equations to anything real."
1	"More important, when did he say it?"
1	"However, up through about 1970 that only represented a return to levels of trade relative to output that prevailed before World War I: On the other hand, one does see that business cycle fluctuations produce large fluctuations in trade, much bigger in percentage terms than the moves in GDP, which you might take — which Davies does take — as an indication that the “income elasticity” of trade, the percentage rise for every percent rise in GDP, is much bigger than one."
1	But the low natural rate is as solid a result as anything in real time can be.
1	"Why, exactly?"
1	Think about the history shown in the chart above.
1	"People who don't use models end up relying on slogans that are much more simplistic than the models — debt bad, inflation bad, savings good, all of which are just wrong some of the time."
1	"Well, it turns out that Putin managed to get himself into a confrontation with the West over Ukraine just as the bottom dropped out of his country's main export, so that a financing shock was added to the terms of trade shock."
1	"Here are changes in the US-German nominal and real exchange rate (computed using consumer prices, and with Deutsche marks before 2000, euros thereafter) since 1951: Now, a classical economist could (and some did) try to explain away this observation by arguing that what's going on here is that there are real shocks, and that monetary policy was used to stabilize each country's price level."
1	"We're talking about trivial sums — I'm not sure if Treasury has already promised to hold the Fed financially harmless, but if not it could easily be arranged."
1	"I know that many people find this line of argument, in which a loss of investor confidence is if anything expansionary, deeply counterintuitive."
1	"The reality is that spending on “income security” — which includes virtually everything except Medicaid that you could construe as aid to people with low incomes — has basically been flat for decades, with a temporary (and appropriate) spurt due to unemployment benefits and food stamps during the Great Recession: If you don't believe this, think about it: where are these big anti-poverty programs?"
1	In some posts I have expressed skepticism about how effective the Fed can be; in others I have called on the Fed to do more.
1	"Anyway, I do get kind of annoyed here."
1	"Instead, what we've gotten is a doubling down."
1	The answer I'd give is that models are an enormously important tool for clarifying your thought.
1	"For those who were joyful and uplifted on inauguration day 2009, the years that followed have been a vast letdown: American politics got even uglier, policy progress always fell short of dreams."
1	"This remark was followed, by the way, by a smear against Christy Romer: Christina Romer — here's what I think happened."
1	This divergence of views led to a long rift between macroeconomics and much of mainstream international finance … There are more than a few of us in my generation of international economists who still bear the scars of not being able to publish sticky-price papers during the years of new neoclassical repression.
1	"Payroll tax cuts, which make up about half the Obama proposal, are pretty good, with a multiplier of 1.29; business tax cuts, which make up the rest, are much less effective."
1	"Sorry, but no winners here, just big losers."
1	"If you have a different model, fine; but if all you have to counter my model is a set of prejudices, you don't have an argument."
1	"Was that because the US, with its weak unions and competitive labor markets, had more wage and price flexibility than other nations?"
1	"In other words, past growth wasn't an illusion, or a fraud; but we need policies to sustain aggregate demand."
1	"It's a “real” business cycle phenomenon, and the best thing to do is let the free market have its recession or depression for as long as the free market wants (and we had some doozys before Keynes, and often)."
1	"And this raises the specter what I think of as the price stability trap: suppose that it's early 2012, the US unemployment rate is around 10 percent, and core inflation is running at 0.3 percent."
1	I'm not going to get into that fight.
1	"Brad DeLong has posted a draft statement on fiscal policy for the IMF conference on “rethinking macroeconomics” — and I'm shocked, in a good way."
1	But you don't have to go back to 2010.
1	"But you go to economic debates with the profession you have, not the profession you want."
1	"Indeed, it's where I started."
1	"There is, once again, no specification of how this is to be accomplished; bear in mind that this number includes defense, which is currently around 4 percent of GDP."
1	"Think about Heritage: It's immensely wealthy, and could surely afford to hire a technically competent right-wing hack."
1	But why should we believe that conclusion?
1	"The Fed sets interest rates, whether it wants to or not — even a supposed hands-off policy has to involve choosing the level of the monetary base somehow, which means that it's a monetary policy choice."
1	"But one downside of The Donald's turn in the spotlight is that the policy positions of the tonsorially conventional candidates are going largely unscrutinized, which is bad."
1	I guess we'll see.
1	Is this a plan?
1	It's just different presentations of the same model.
1	"Time was when Keynesians were highly skeptical about the effectiveness of monetary policy under any circumstances; evidence, including but not only Friedman and Schwartz, persuaded the school otherwise."
1	"Yet when the BIS — which was, once again, dead wrong on inflation — does the same thing, it's taken very seriously."
1	"I occasionally mention here that recognizing the reality of wage stickiness is a key part of demand-side economics, but I've also argued a number of times that cutting wages now would probably make the slump worse, not better."
1	"The result was that MIT macroeconomics was teched up — everyone learned how to write down and solve rational expectations models, everyone learned how to emulate Lucas disciples — but didn't unlearn Keynesian insights."
1	"Right now, China's dollar holdings don't give it any leverage over the United States."
1	The path from Friedman and Schwartz to goldbuggism took several decades.
1	"It can and should try to push unconventional policies, but it needs as much help as possible from fiscal policy too — not a situation in which austerity in the periphery is reinforced by austerity in the core, too."
1	What strikes me on reading accounts of how this played out are two things.
1	Total final spending on domestically produced goods and services is Total domestic spending + Exports – Imports = GDP Now suppose we have a trade war.
1	"China clearly has a weakening economy, whatever the official numbers may say, and would like to use monetary stimulus."
1	"If you kept turning out clever papers and giving great seminars — I used to pride myself on turning out the best paper in the field each year (not a bit arrogant, not me) and giving the best seminars in the profession — you'd get a tenure offer somewhere good really soon, and your home school would almost surely match."
1	"Actually, I was glad to see Larry Summers weigh in on the same subject in yesterday's FT. Reading that piece, you may wonder what just happened – did Larry come out for the deal or against it?"
1	"I'd say that this was attacking a straw man, but that would be an insult to straw men."
1	"They took it as an observed fact that fluctuations in nominal demand were associated with fluctuations in real output, as opposed to merely affecting the price level, which shouldn't happen if prices were flexible."
1	"It might do that, or fiscal policy might be forced into action, if the economy really were suffering from accelerating deflation; but instead all you see is low inflation, which might even lead some central bankers to declare that they were doing their job just fine."
1	"Well, even smart, flexible people can fall prey to incestuous amplification."
1	"So I can just add percentage changes, without having to worry about compounding.)"
1	And the divide seems to depend on one thing: whether the economist in question is currently in a policy position.
1	Keep your eyes on that ball.
1	"What many macroeconomists don't realize, I believe, is that Hicks on Keynes actually grows directly from Hicks's own work on microeconomics — not mainly macroeconomics — embodied in his book Value and Capital."
1	"Right now the core euro countries believe that the rest of the euro area can handle it, which might be true."
1	"On a quarterly basis, GDP was rising by mid-2002, and the economy was growing rapidly by 2003."
1	"Even among those who don't believe in the phony scandals, there is, as there was in 2008, a desire for someone new, who they imagine won't bring out all that ugliness."
1	"In normal times, we invoke the convenience of money — its extra liquidity — to explain why people hold money at zero or at any rate low interest rates when there are other safe assets offering higher yields."
1	"Put it this way: for all the talk about being honest and upfront, even Sanders ended up delivering mostly smoke and mirrors — or as Ezra Klein says, puppies and rainbows."
1	"The false belief is that government deficits necessarily “crowd out” investment, so that reducing deficits should free up funds that lead to higher investment."
1	And now all of that is under siege.
1	"So what determines the level of GDP, and hence also ties down the interest rate?"
1	"As the report notes, weak business investment has been a major reason for global economic weakness."
1	This raises real concerns about whether the incoming administration is lowballing its plans in an attempt to get bipartisan consensus.
1	"Certainly nobody can accuse him of that failing: he's been warning about looming inflation for four years, eleven months,and two weeks, and hasn't let the fact that inflation has kept falling below target alter his concerns in the slightest."
1	"What that means is that while the Fed should be doing more, so should other actors: unconventional monetary policy should go along with fiscal stimulus."
1	"More important, stagflation led to a major rethinking of macroeconomics, all across the board; even staunch Keynesians conceded that Friedman/Phelps had been right (indeed, they may have conceded too much), and the vertical long-run Phillips curve became part of every textbook."
1	"That, however –as Irving Fisher could have told them!"
1	"The chart shows a scatterplot of Greece's output gap (as estimated by the IMF — a dubious measure, but stay with it) versus the rate of change of the GDP deflator."
1	"Each of the slumps — 1969-70, 1973-75, and the double-dip slump from 1979 to 1982 — were caused, basically, by high interest rates imposed by the Fed to control inflation."
1	"Today in my Civil War obsession: some readers may recall that I'm a big U.S. Grant admirer; the scene at Appomattox, where the dashing cavalier Lee surrendered to the stumpy, grimy Grant, marks the coming of the modern era."
1	"All this is familiar stuff to economists, or should be."
1	What's wrong with that argument?
1	Unclear.
1	And there's a fair bit of empirical evidence to that effect.
1	"He's looking at me funny!” hypothesis – the claim that President Obama, by occasionally suggesting that some businessmen have behaved badly, has hurt their feelings and perpetuated the slump."
1	"The Maddison database gives us a 45 percent rise in global GDP per capita over the same period, so this calculation suggests that rising trade was responsible for around 10 percent of overall global growth."
1	"After all, to a first approximation debt is money we owe to ourselves – yes, the US has debt to China etc., but that's not at the heart of the problem."
1	I'm a big advocate of much strengthened financial regulation.
1	China's decision to devalue the renminbi had some economic logic behind it.
1	So it's time to start focusing on downward rigidity and what it implies.
1	"In the figure, I use orange to represent Trump (I tried to replicate the spray tan, but this was as close as I could get), and red to represent non-Trump."
1	"It might mean rates below the Wicksellian natural rate, which is the rate that produces stable inflation — but with inflation consistently below the Fed's target, this criterion would if anything say that rates are artificially high, propped up by the zero lower bound."
1	"Still, what about the possibility of a squeeze, in which rising rates for whatever reason produce a vicious circle of collapsing balance sheets among the carry traders, higher rates, and so on?"
1	"Hence the growing preference among many economists for measures like medians and trimmed means, which exclude prices that move by a lot in any given month, presumably therefore isolating the prices that move sluggishly, which is what we want."
1	"In the long run, just about all economists agreed that this would lead to an equal proportional rise in the price level and depreciation of the currency."
1	And that insight has stood the test of time.
1	Until recently even Republicans were OK with this.
1	I've been on this case for a while.
1	"Why, exactly, would the Fed funds rate rise sharply?"
1	But he certainly has the principle right.
1	But it's not something most Americans want to hear about; foreign single-payer systems are actually more like Medicaid than they are like Medicare.
1	But that's still the main point — and now it's been expounded on TV!
1	That passage has been held up by many people as an example of the wrong-headedness that prevailed at the time.
1	Actual premium numbers come in and they're surprisingly low — not mentioned.
1	"Why do we need such a concept, and how should it be measured?"
1	"The GOP, on the other hand, is a deeply radical faction; even its supposed moderates are moderate only in tone, not in policy positions, and its base is motivated by anger against Others."
1	"Originally these were often notes from private banks, like the $10 (“dix”) note from the Citizen's Bank of Louisiana that may have given rise to the term “Dixie” for the south."
1	"See the comments section of the linked piece for variations on the “notably rare exceptions” trope; e.g., “With notably rare exceptions, Newt Gingrich is a loyal and faithful husband.” No, what really distinguishes Greenspan here are two things."
1	"What it actually does, of course, is buy stuff, usually short-term government debt but nowadays sometimes other stuff."
1	Most discussion is framed in terms of what happens to the debt.
1	"Richard Serlin, in comments at Mark Thoma's place, makes a very good point about the efforts of Rajan and others to come up with a reason to raise interest rates even in the face of high unemployment and incipient deflation."
1	And the instrument it uses is fiscal consolidation.
1	"Since the mid 1980s, however, we've had the “Great Moderation,” with inflation quiescent."
1	But what worked in the 70s and 80s doesn't look so good for recent experience: Why didn't the sustained high unemployment after 2008 push us into deflation?
1	"That sounded odd, since Obama is not, in fact, given to random business-bashing."
1	"Fair enough – this blogosphere conversation has been an exchange among insiders, and probably a bit baffling to normal human beings (which is why I have been labeling my posts “wonkish”)."
1	"Their basic point is that successful economists tend to be intellectually arrogant because they live in a social setup that is very hierarchical, with steep gradients of prestige, widespread agreement about what constitutes good work and who is doing it, and pretty big rewards by professorial standards for climbing to the top of the heap."
1	"Instead, they went for a small move that was sufficient to destabilize expectations while producing trivial benefits."
1	A relatively encouraging month on the jobs front?
1	"If you don't get that, you don't appreciate the depths to which all too many economists sank."
1	"In the beginning, Lucas and disciples had a very clear statement of both the problem and their solution."
1	It has historically been the weapon of powerless people aimed at the powerful.
1	"One is a childish fantasy that often engenders a lifelong obsession with its unbelievable heroes, leading to an emotionally stunted, socially crippled adulthood, unable to deal with the real world."
1	"OK, you can stop laughing now."
1	"People believed Madoff because he was their kind of guy, never mind the implausibility of his claims; they believe Ron Paul for the same reason."
1	Aha.
1	"Certainly, there was a long period in which the assumption of sticky prices was a recipe for instant rejection at many leading journals."
1	"So Fed policy, by moving interest rates, normally exerts its effect mainly through housing."
1	Note also that nominal GDP never moved at all despite the huge amount of money “printed”.
1	"That's not just what I say, by the way: the FT reports that the Fed's own economists estimate the desired Fed funds rate at -5 percent."
1	"It was a lovely, intellectually interesting and exciting approach."
1	Which brings me to the latest fight.
1	But no — it's a complete puzzle.
1	All these predictions have been borne out.
1	Haven't the academic economists been squabbling nonstop?
1	This is pretty funny if you remember anything about the 2012 campaign.
1	"But they don't say any of that — they exploited the temporary bulge to make a false claim, and have gone mum since."
1	"In each case housing tanked, then bounced back when interest rates were allowed to fall again."
1	"Yes, trade fell a lot between 1929 and 1933, but that was almost entirely a consequence of the Depression, not a cause."
1	"is basically promising that as president, he can generate Florida-style bubbles, which bring disaster when they burst, to the rest of America!"
1	So why this divide?
1	"As so often in recent years, the best hope for an answer comes from turning to history; even though exits from a currency union are rare, we do have cases that seem to offer reasonable parallels, notably Argentina's abandonment of the convertibility law — basically a supposedly permanent one-peso-one-dollar rule — at the beginning of 2002."
1	"This manipulation, he says, is “robbing Americans of billions of dollars of capital and millions of jobs.”"
1	On the first three I think I was completely right.
1	"Unusually, Olivier and I do have a significant disagreement right now, over US monetary policy (this isn't insider info — he told the conference about it later that day)."
1	"After all, doesn't everyone know that protectionism causes recessions?"
1	Was this bad diplomacy on the part of Tsipras/Varoufakis?
1	"You may think you're being wise and judicious, but you're actually engaged in an act of evasion."
1	"Here, for example, is a comparison of the US and France: Second, if Fed purchases of bonds are crucial to keeping rates down, we should see spikes in rates when those purchases stop."
1	"The BIS basically claimed that mass unemployment was the result of structural mismatch — workers had the wrong skills, and/or were in the wrong sectors."
1	It's not a gift.
1	"The news from Spain, with vast protests and talk of secession, suggests that this moment may be approaching fast."
1	The question of whether inadequate policy should be viewed as tightening may seem like a fun word game.
1	All of this was predicted in advance by those of us who understood and appreciated Hicksian analysis.
1	What use is this framework?
1	"Again, wanna bet on it?"
1	"This helps avoid pressure to pursue procyclical policies that make the economy unstable, and also gives a better idea of the long-run sustainability of the position."
1	And it's not as if Moore and Laffer are guys who may lack academic cred but have proved themselves as working analysts.
1	"That hasn't materialized (and for that matter, even Japan never had more than very gradual deflation)."
1	"They make some funny assumptions about distributions — hey, that's kind of the price of entry for this kind of work — and in return get a tractable model that yields gravity-type equations for international trade flows."
1	"If the government borrows a dollar from you, that is a dollar that you do not spend, or that you do not lend to a company to spend on new investment."
1	But the story line has persisted nonetheless.
1	The falseness of that belief was most spectacularly demonstrated by the debacle in Iraq.
1	"But the Sams are balance-sheet constrained, while the Janets aren't, so this is a net positive for aggregate demand."
1	"Actually, no."
1	What can be done?
1	"that is, it's intervening to prop the yuan up, not hold it down."
1	"I've combined them with BLS data to produce price-rent ratios, normalized so that January 2000=100: And here's a trip down memory lane: “A national severe price distortion seems most unlikely in the United States” — Alan Greenspan, October 2004."
1	But these aren't contradictory positions.
1	"Unemployment is falling, and is now very close to previous estimates of the NAIRU, the unemployment rate at which inflation begins accelerating."
1	Weisenthal also points out that I called this in real time.
1	"When we look at our budgets, we normally focus not on the headline budget balance but on the cyclically adjusted balance — an estimate of what it would be at more or less full employment."
1	"Partly that they're low by historical standards — but there are enough changes in the landscape, from deleveraging to demography, that this isn't a convincing argument."
1	"(Britain imposed a lot of austerity from 2010 to 2012, but it grew in 2013."
1	But the question Beckworth should be asking himself is why almost nobody on the right is willing to think clearly about this issue.
1	These factors are harbingers of inflation.
1	"If the proportion as determined by the voluntary decisions of individuals is distorted by the creation of artificial demand, it must mean that part of the available resources is again led into a wrong direction and a definite and lasting adjustment is again postponed."
1	"I probably won't ever want to buy one — but I am a wearable tracker guy these days, and am skeptical about the skepticism."
1	"When I read opinion pieces by insiders, I often find the ostensible argument less interesting than what is taken for granted."
1	Let me offer a stylized example to explain why.
1	So that's my plan.
1	What is going on in Cowen's head?
1	"I mean, who needs the Fed when everyone knows it caused the Great Depression."
1	"The Republicans wanted to portray Hillary Clinton as a super-villain, and ended up making her look like a superhero."
1	The bottom line here is that there's plenty of real stupidity in the world; we don't need to add to the cloud of confusion with a critique of imaginary stupidity.
1	"Instead he lashed out at “unscrupulous and underhanded businesses, who are unencumbered by any restriction on activities that might harm the environment, take advantage of middle-class families, or, as we've seen, threaten to bring down the entire financial system.” This kind of gratuitous and overstated demonisation – widely seen in the business community as a resort to economic populism on the part of Mr Obama to shore up the growing weakness in his political standing – is exactly the wrong approach."
1	"John Galt, it turns out, wants price supports."
1	A followup to my post about modern Chicago economists forgetting what Milton Friedman knew: recent events have actually given us a dramatic demonstration of the reality of nominal wage stickiness.
1	"As I've written before someplace, it's the story of a farmer who stays inside when it's raining and puts in extra hours when the sun is shining."
1	There are actually multiple revelations in that article.
1	"And under depression conditions, where you're in a liquidity trap, the interest rate is entirely determined by liquidity preference, because the interest rate is zero and can go no lower."
1	"There are some popular stories — downward nominal wage rigidity that makes the long-run Phillips curve non-vertical at low inflation rates, “anchored” inflation expectations — and I cite those stories myself."
1	"I mention this not to claim membership of an exclusive club, but by way of noting that most of this group shares fairly similar views about how policy works."
1	"It would not mean demanding that creditors throw good money after bad; everyone has already implicitly acknowledged that the debt will never be fully paid at market rates, but Greece is making a transfer to its creditors by running a primary surplus, and we're just arguing now about how big that transfer will be."
1	Inflation has stayed very subdued; but coming in to the crisis I certainly thought that actual Japanese-style deflation was a real possibility.
1	"Oh, and Tett ends the piece by citing the Bank for International Settlements as a voice of wisdom."
1	6
1	"We're much further from potential output than in 2002, yet the share of investment in GDP is only slightly lower."
1	"What I find most interesting about Bernanke's first blog post — which is, as I said, clear and completely correct — is that he chose that topic."
1	"Yes, trade fell a lot between 1929 and 1933, but that was almost entirely a consequence of the Depression, not a cause."
1	"That is, charlatans and cranks can, all too easily, end up claiming credit for economic and demographic trends that are actually the result of air conditioning."
1	How could anyone who thought about this for even a minute — let alone someone with an economics training — get this wrong?
1	"As you can see, 2014 was a year of modest growth for all of the countries; it was also a year in which fiscal consolidation was effectively put on hold."
1	But this equalization of real rates didn't occur through an equalization of Wicksellian natural rates.
1	"Democracy seemed shaky, although the truth was that the Maoist posters everywhere were deceptive; the democratic left had won pretty decisively by the time we arrived (although the TV was still showing East German programs about tractors, even as the film theaters caught up on a decade of Western porn)."
1	Yet even then major banks were too big to fail.
1	"I've spent most of today both under pressure to get an assignment out the door and under the weather; still sniffling, but the piece has been emailed off, so a bit of time for the blog."
1	"But houses last a long time and don't become obsolete (the same is true to some extent for business structures, but in a more limited form)."
1	"Part of this is the growth rate fallacy — no matter how badly an economy has done over an extended period, you proclaim success after a year or two of good growth."
1	"OK, I should have seen that one coming, but didn't: the banking industry has responded to the Fed's decision not to hike rates with a primal cry of rage."
1	This does say that there is little risk of accelerating inflation.
1	"essay by Michal Kalecki, who suggested that business interests hate Keynesian economics because they fear that it might work — and in so doing mean that politicians would no longer have to abase themselves before businessmen in the name of preserving confidence."
1	Why build new structures and buy new machines when you're not using the ones you already have?
1	"In the exchange Brad highlights, Marvin Goodfriend says, how could you expect anyone to predict that reserves would just pile up and not be lent out — nothing like that had happened since the 1930s."
1	"Fatas and Summers have made a splash recently making this point, but Larry Ball has been on the case for a while — and I made the link to austerity."
1	OK: the roots of the euro crisis lie not in government profligacy but in huge capital flows from the core (mainly Germany) to the periphery during the good years.
1	"He pointed out that central banks have always had a wider mandate than simply guaranteeing price stability; they've always served as lenders of last resort, including having a standby capacity to finance the government in times of need."
1	"So, in the summer of 1976 they got five MIT grad students: Miguel Beleza (a Portuguese national who would later serve both as governor of the central bank and finance minister), Andy Abel, Jeff Frankel, Ray Hill (who went off into the private sector), and me."
1	"So, the Chinese Ponzi bicycle is running into a brick wall."
1	"People like these are almost always scornful when, say, blue-collar workers complain about declining real wages — hey, it's just supply and demand, deal with it."
1	"The true social cost of these things will be very low, because he'll be putting resources that would otherwise be unemployed to work."
1	"China is claiming that it's not devaluing the renminbi to gain competitive advantage, it's adding flexibility to prepare for the yuan as an international reserve currency, becoming part of the basket in the IMF's SDRs and all that."
1	Indeed we do.
1	There are indications that Shinzo Abe may indeed do the right thing and postpone the planned rise in Japan's consumption tax.
1	"Instead, they laid out the implications of revenue and spending paths that were just assumed per Ryan's instructions — without expressing any view about whether these paths were plausible."
1	"If you are claiming that the Fed has created artificially easy credit, you have to explain how it can do that year after year without producing inflation or an overheating economy."
1	"Because as with many “trade” deals in recent years, the intellectual property aspects are more important than the trade aspects."
1	"I suspect that the incompetence is actually desirable at some level — a smart hack might turn honest, or something, But it's remarkable."
1	On to Vicksburg!
1	"There is strong evidence that real exchange rates are mean-reverting (pdf), and you should take that into account too."
1	This is an uncomfortable truth to acknowledge.
1	"In 1990 the country could and did devalue, achieving a rapid gain in competitiveness."
1	But how low?
1	"“If they care at all about their children or grandchildren, and sometimes I doubt that – I think, you know, grandchildren now don't write a thank-you for the Christmas presents, they're walking on their pants with the cap on backwards listening to the enema man and Snoopy Snoopy Poop Dogg, and they don't like them!” I think the “enema man” is Eminem; put that together with the dog, and you have to wonder what Freud would say."
1	"Not only that, but he's a full-on conspiracy theorist, declaring that Janet Yellen, the Fed's chairperson, is keeping interest rates down as a favor to President Obama, who “wants to be out playing golf a year from now.”"
1	The IMF comes down strongly for the second view.
1	"[In what follows, I make comparable debt estimates for W by using projected revenue over the first decade relative to actual GDP; and I use the Center's analysis of what would have happened if the W cuts had been allowed to expire for distributional impacts.]"
1	"As best I can tell, around 60 percent of the losses were in Texas (pdf)."
1	Think about the arithmetic (which has a well-known liberal bias).
1	"If people don't perceive the expansion as representing a change in policy that will persist even after the economy has recovered, even big changes in the monetary base have hardly any effect."
1	"Remember, the main reason austerity has been so harsh is that cutting spending leads to economic contraction, which leads to lower revenues, which forces further cuts to hit the budget target."
1	No.
1	"The op-ed contains the usual — false claims that Fannie and Freddie caused the financial crisis, false claims that fear of government policy — as opposed to weak demand — is holding back investment and hiring."
1	"There was modest de facto aid to Greece in 2010-2012, but no aid is currently flowing, nor will it."
1	"Part of the background to the sack of Athens is the widespread belief among Europe's austerians that, despite everything that has happened, they are in the process of being vindicated."
1	"It's crunch time, and right now everyone involved needs to engage in quiet, cool deliberation."
1	"Bit by bit we're getting information on the Obama stimulus plan, enough to start making back-of-the-envelope estimates of impact."
1	"This, in turn, meant that the best and brightest students in international macro didn't throw Keynes out the window."
1	"There will, I guess, always be some people who, having made an emotional commitment to a candidate, can't accept the proposition that someone might share their values but honestly disagree with the candidate's approach."
1	But Cruz uses the framing of failure to act as acting in the wrong direction to obscure this point.
1	"Well, suppose a third character can come in: Government Gus."
1	"I was tempted to edit out minor countries like Malta, but decided to do this as cleanly as possible."
1	"OK, but why, exactly, does it help the Fed's institutional credibility to do nothing to help a deeply depressed economy?"
1	"Also, just about everyone on the list studied with Stan Fischer, who remains very much in the middle of policy-making."
