label,sentence
0,I really hope that the real economy recovers at a pace that makes my fears groundless.
1,"But if it doesn't, I fear that the Fed has just done more damage than it seems to realize."
0,"My dialogue with Monti, to the extent that it was a ‰ÛÏdebate‰Ûù, focused on the whole issue of structural reform; not on whether it's a good thing (of course it depends on what's being reformed, but surely every economy has structural problems that need work), but on whether it deserves the kind of star billing it gets in discussions of crisis response."
0,"More on that in another post, I think."
0,"What I want to talk about right now is a different issue that cropped up (not with Monti, but elsewhere); the assertion that globalization has changed the rules for macroeconomics."
0,"Now, there were some assertions to the effect that this crisis was totally different from 1929, because that wasn't a global crisis ‰ÛÓ which those of us who know a bit about the history found jaw-dropping."
0,Of course 1929 was global.
0,"And in general people tend to be strangely unaware of the extent to which a global system of trade and finance existed before World War I. Keynes memorably wrote about this system in The Economic Consequences of the Peace: What an extraordinary episode in the economic progress of man that age was which came to an end in August, 1914!"
0,"‰Û_ The inhabitant of London could order by telephone, sipping his morning tea in bed, the various products of the whole earth, in such quantity as he might see fit, and reasonably expect their early delivery upon his doorstep; he could at the same moment and by the same means adventure his wealth in the natural resources and new enterprises of any quarter of the world, and share, without exertion or even trouble, in their prospective fruits and advantages; or be could decide to couple the security of his fortunes with the good faith of the townspeople of any substantial municipality in any continent that fancy or information might recommend."
0,Yet it would be wrong to suggest that all we have done is return to a pre-World War I level of globalization.
0,"That was arguably true into the early 1970s, but since then trade in manufactured goods ‰ÛÒdriven largely by falling transport costs and the advent of containerization ‰ÛÓ has indeed reached previously unseen levels (pdf): The question is, does this change macroeconomics in a fundamental way?"
0,"In particular, does it mean that nations no longer have much control over their own destiny, even if they retain their own currencies?"
0,I say no.
0,"There are several reasons for this, but one important point is the nature of that rapid growth in manufactures trade."
0,"For it mainly involves vertical specialization, breaking up the value chain, so that in the course of producing $1 of final consumer goods one may have several dollars' worth of trade."
0,The gains from this trade are as real as those from any kind of trade; but the macro implications are different.
0,"Put it this way: while we trade a lot more than we used to, we probably if anything spend a higher share of our income on nontraded goods and (mostly) services than we did a few decades ago, and maybe even more than in 1913."
0,"As a result, statements you commonly hear, like ‰ÛÏStimulus doesn't work, because all the money ends up being spent on stuff made in China‰Ûù, are just not true."
0,"Actually, even a dollar spent on Chinese-made consumer goods has a large U.S. value-added component."
0,"Yes, some demand leaks abroad ‰ÛÓ but not nearly as much as people imagine."
1,"In general, I'd argue that the rules for macro policy have changed relatively little since the 1930s, and globalization certainly hasn't produced a qualitative change."
0,A while back Mark Thoma joked that ‰ÛÏnew economic thinking means reading old books‰Ûù.
0,And it should: those old books remain deeply relevant.
0,Japan has announced a long-term turn to easier money and a higher inflation target.
1,"Stocks are up (if bouncing around a lot), the yen is down, but long-term interest rates are somewhat higher (although still very low)."
0,Is this a puzzle or a problem?
0,"Richard Koo, Nick Rowe, and Noah Smith have all weighed in."
0,So I guess I should put in my bit.
0,"Basically, I think Rowe is mostly right; Koo isn't making sense; and Smith is worried for no good reason."
0,"Let me start, as I often do, with my original 1998 itsy-bitsy liquidity trap model."
1,"This was an infinite-horizon model, but one in which all the action took place in either the first or the second period, since it was assumed that nothing would change after period 2."
0,"I imagined a situation in which a temporary negative shock to demand pushed the economy in period 1 up against the zero lower bound, and showed that in that case increasing the monetary base in period 1 had no effect."
1,"To get traction, the central bank would have to convince the public that it would increase the base in period 2 ‰ÛÓ e.g., that it would not withdraw any quantitative easing it was doing now ‰ÛÓ so as to generate expected inflation."
0,"In that model, I only talked about the one-period-ahead interest rate."
0,"But we certainly could imagine two-period, three-period etc."
0,bonds.
0,How would an Abenomics-style monetary policy affect these longer-term rates?
1,"Well, the answer would depend on what monetary policy is expected to do after period 2."
0,"If we're looking at a one-time step up in the monetary base, which was my thought experiment in 1998, the short-term rate would remain at zero, and future interest rates would also remain unchanged, so no effect."
1,"But it's easy to imagine that the change in monetary policy involves not just a one-time jump in the monetary base but faster growth forever after, or at least for a long time."
1,"In that case, future short-term rates will be higher in nominal (though not real) terms, and so long-term rates will rise even in period 1."
1,"The long rate will, however, rise by less than expected inflation, because the one-period-ahead nominal rate will stay at zero, so even as nominal rates rise, real rates will fall."
0,I think this is pretty much where Rowe is.
1,"Smith, however, loses the thread a bit, if I'm reading him correctly; he worries that the rising rates will cause a problem because of Japan's huge public debt."
1,"But remember, while nominal rates may be going up, real rates are going down; so Japan's debt becomes more, not less, sustainable."
1,"Also, bear in mind that there's a lot of preexisting long-term nominal debt, whose real value will be eroded by inflation."
0,"So Abenomics is all good from a fiscal point of view, even if it makes headline interest payments rise."
0,"Finally, Koo seems to regard higher inflation expectations as a disaster, when in reality they are the whole point of the exercise."
0,What?
0,I guess I've always found Koo fairly incomprehensible on monetary policy.
0,"He emphasizes the importance of balance-sheet constraints, and deserves a lot of credit for being ahead of the pack here."
0,He's also right in emphasizing the useful role budget deficits can play in a balance-sheet recession.
0,"However, he has this violent opposition to monetary expansion that, as far as I can tell, isn't actually justified ‰ÛÓ actually, isn't at all justified ‰ÛÓ by his underlying analysis."
0,"On the contrary, when some of us (pdf) try to model Koo-type problems, we find that monetary policy that raises expected inflation could be quite helpful."
0,"Maybe part of the problem is that Koo envisages an economy in which everyone is balance-sheet constrained, as opposed to one in which lots of people are balance-sheet constrained."
0,"I'd say that his vision makes no sense: where there are debtors, there must also be creditors, so there have to be at least some people who can respond to lower real interest rates even in a balance-sheet recession."
0,"Also, if the problem is a debt overhang, isn't debt-eroding inflation a good thing?"
0,"As I said, I just don't understand Koo's position here."
0,"If he wants to argue that monetary policy is unlikely to be effective, fine; but he wants to claim that it's positively harmful, and I just don't get the logic."
0,"Anyway, back to Japanese interest rates: they really don't pose a puzzle, nor, at least so far, do they pose a threat."
0,I've been getting some questions about the recent rise in long-term interest rates.
0,Those rates are still at levels that would have seemed absurdly low not long ago ‰ÛÓ but they are up significantly from a few months ago.
0,What should we make of this move?
0,"Well, rather than offering a commentary on the market, I thought I might be most helpful by talking about how to figure things like this out on a more general basis."
0,"And the way you do this is by trying to tell several alternative stories that might explain what's happening in one market, and then ask what those stories imply for other markets."
0,"So when long-term interest rates rise, there are three main stories you hear."
0,"One is that the bond vigilantes have arrived, and are selling US debt because they now believe in the horror stories."
0,"Another is that the Fed has changed, that it may be ready to snatch away the punch bowl sooner than previously believed."
1,"And the third is that the economy is looking stronger than expected, which means that the Fed, although just as soft-hearted as before, will nonetheless start raising rates sooner than previously believed."
0,"All three of these stories would imply falling bond prices, that is, rising interest rates."
0,"But they have different implications for other markets, in particular for stocks and the dollar."
1,"Debt fears ‰ÛÓ basically, a run on America ‰ÛÓ should send stocks and the dollar down along with bonds."
0,A perceived tougher Fed should send stocks down but the dollar up.
1,And a better recovery should send both stocks up (because of higher expected profits) and drive the dollar higher.
0,"OK, there are possible complications; you can manage, just, to tell stories that don't quite work as I've described."
0,But these are surely what you should have in mind in your first pass at the issue.
0,"Here it is in a table: And while day by day there are variations, basically what you see over the last month or so is line 3: falling bond prices accompanied by rising stocks and a rising dollar."
0,So this looks like a story about macroeconomic optimism.
1,"The FT has a long, deeply depressing portrait of conditions in Portugal, focusing on the plight of family-owned businesses ‰ÛÓ once the core of the nation's economy and society, now going under in droves."
0,This is what it's really about.
0,"And anyone playing any role in our current economic debate, whether as an actual policy maker or as an analyst giving advice from the sidelines, should be focused, above all, on how and why we're allowing this nightmare to happen all over again three generations after the Great Depression."
0,Don't tell me that Portugal has had bad policies in the past and has deep structural problems.
0,"Of course it has; so does everyone, and while arguably Portugal's are worse than those of some other countries, how can it possibly make sense to ‰ÛÏdeal‰Ûù with these problems by condemning vast numbers of willing workers to unemployment?"
0,"The answer to the kind of problems Portugal now faces, as we've known for many decades, is expansionary monetary and fiscal policy."
0,"But Portugal can't do those things on its own, because it no longer has its own currency."
0,"OK, then: either the euro must go or something must be done to make it work, because what we're seeing (and the Portuguese are experiencing) is unacceptable."
0,What could help?
0,A much stronger expansion in the euro area as a whole; higher inflation in the European core.
1,"Looser monetary policy could help achieve these things, but bear in mind that the ECB, like the Fed, is basically up against the zero lower bound."
0,"It can and should try to push unconventional policies, but it needs as much help as possible from fiscal policy too ‰ÛÓ not a situation in which austerity in the periphery is reinforced by austerity in the core, too."
0,"What has happened instead, however, is three years in which European policy has been focused almost entirely on the supposed dangers of public debt."
1,"I don't think it's a waste of time to discuss how that misplaced focus happened, including the unfortunate role played by some economists who have done fine work in the past and will presumably do fine work in the future."
0,But the important thing now is to change the policies that are creating this nightmare.
0,"Jonathan Chait tells me that the new anti-Keynesian paladin is James Buchanan, who supposedly showed that stimulus, however worthy, can never be reversed."
0,"The elevation of Buchanan comes from Charles Lane at the Washington Post, who name-checks me as one of those naive Keynesians who doesn't get it (and misuses the ‰ÛÏin the long run we are all dead‰Ûù line to boot)."
0,But wait: haven't I dealt with this claim before?
0,"Why, yes ‰ÛÓ in a column published in the Times just two weeks ago, which was largely devoted to this very issue: But there is, I believe, a further obstacle to change: widespread, deep-seated cynicism about the ability of democratic governments, once engaged in stimulus, to change course in the future."
0,"So now seems like a good time to point out that this cynicism, which sounds realistic and worldly-wise, is actually sheer fantasy."
0,"Ending stimulus has never been a problem ‰ÛÓ in fact, the historical record shows that it almost always ends too soon."
0,"And in America, at least, we have a pretty good record for behaving in a fiscally responsible fashion, with one exception ‰ÛÓ namely, the fiscal irresponsibility that prevails when, and only when, hard-line conservatives are in power."
0,"‰Û_ Incidentally, foreign experience follows the same pattern."
0,You often hear Japan described as a country that has pursued never-ending fiscal stimulus.
0,"In reality, it has engaged in stop-go policies, increasing spending when the economy is weak, then pulling back at the first sign of recovery (and thereby pushing itself back into recession)."
0,So the whole notion of perma-stimulus is fantasy posing as hardheaded realism.
0,This argument is then backed by various pieces of evidence.
0,So I answered this latest anti-Keynesian claim before it was even made.
0,"Oh, and I was under the impression that if you're going to characterize a named writer's views, and in particular to make claims about what that writer doesn't get, you might want to read a few things said writer has written ‰ÛÓ say, his last two columns."
0,But I guess I don't fully understand the rules here.
0,"Matt O'Brien is probably right to suggest that Michael Kinsley's problems ‰ÛÓ and those of quite a few other people, some of whom have real influence on policy ‰ÛÓ is that they're still living in the 1970s."
0,"I do, however, resent that thing about 60-year-old men ‰Û_ But it's actually even worse than Matt says."
0,For the 1970s such people remember as a cautionary tale bears little resemblance to the 1970s that actually happened.
0,"In elite mythology, the origins of the crisis of the 70s, like the supposed origins of our current crisis, lay in excess: too much debt, too much coddling of those slovenly proles via a strong welfare state."
0,The suffering of 1979-82 was necessary payback.
0,None of that is remotely true.
0,There was no deficit problem: government debt was low and stable or falling as a share of GDP during the 70s.
0,"Rising welfare rolls may have been a big political problem, but a runaway welfare state more broadly just wasn't an issue ‰ÛÓ hey, these days right-wingers complaining about a nation of takers tend to use the low-dependency 70s as a baseline."
0,"What we did have was a wage-price spiral: workers demanding large wage increases (those were the days when workers actually could make demands) because they expected lots of inflation, firms raising prices because of rising costs, all exacerbated by big oil shocks."
0,"It was mainly a case of self-fulfilling expectations, and the problem was to break the cycle."
0,So why did we need a terrible recession?
0,"Not to pay for our past sins, but simply as a way to cool the action."
0,"Someone ‰ÛÓ I'm pretty sure it was Martin Baily ‰ÛÓ described the inflation problem as being like what happens when everyone at a football game stands up to see the action better, and the result is that everyone is uncomfortable but nobody actually gets a better view."
0,"And the recession was, in effect, stopping the game until everyone was seated again."
0,"The difference, of course, was that this timeout destroyed millions of jobs and wasted trillions of dollars."
0,Was there a better way?
1,"Ideally, we should have been able to get all the relevant parties in a room and say, look, this inflation has to stop; you workers, reduce your wage demands, you businesses, cancel your price increases, and for our part, we agree to stop printing money so the whole thing is over."
0,"That way, you'd get price stability without the recession."
0,"And in some small, cohesive countries that is more or less what happened."
0,(Check out the Israeli stabilization of 1985).
0,"But America wasn't like that, and the decision was made to do it the hard, brutal way."
0,This was not a policy triumph!
0,"It was, in a way, a confession of despair."
0,"It worked on the inflation front, although some of the other myths about all that are just as false as the myths about the 1970s."
0,"No, America didn't return to vigorous productivity growth ‰ÛÓ that didn't happen until the mid-1990s."
0,"60-year-old men should remember that a decade after the Volcker disinflation we were still very much in a national funk; remember the old joke that the Cold War was over, and Japan won?"
0,So it would be bad enough if we were basing policy today on lessons from the 70s.
0,It's even worse that we're basing policy today on a mythical 70s that never was.
0,"Noah Smith recently offered an interesting take on the real reasons austerity garners so much support from elites, no matter hw badly it fails in practice."
0,"Elites, he argues, see economic distress as an opportunity to push through ‰ÛÏreforms‰Ûù ‰ÛÓ which basically means changes they want, which may or may not actually serve the interest of promoting economic growth ‰ÛÓ and oppose any policies that might mitigate crisis without the need for these changes: I conjecture that ‰ÛÏausterians‰Ûù are concerned that anti-recessionary macro policy will allow a country to ‰ÛÏmuddle through‰Ûù a crisis without improving its institutions."
0,"In other words, they fear that a successful stimulus would be wasting a good crisis."
1,"‰Û_ If people really do think that the danger of stimulus is not that it might fail, but that it might succeed, they need to say so."
0,"Only then, I believe, can we have an optimal public discussion about costs and benefits."
0,"As he notes, the day after he wrote that post, Steven Pearlstein of the Washington Post made exactly that argument for austerity."
0,"What Smith didn't note, somewhat surprisingly, is that his argument is very close to Naomi Klein's Shock Doctrine, with its argument that elites systematically exploit disasters to push through neoliberal policies even if these policies are essentially irrelevant to the sources of disaster."
1,"I have to admit that I was predisposed to dislike Klein's book when it came out, probably out of professional turf-defending and whatever ‰ÛÓ but her thesis really helps explain a lot about what's going on in Europe in particular."
0,And the lineage goes back even further.
0,Two and a half years ago Mike Konczal reminded us of a classic 1943 (!)
0,"essay by Michal Kalecki, who suggested that business interests hate Keynesian economics because they fear that it might work ‰ÛÓ and in so doing mean that politicians would no longer have to abase themselves before businessmen in the name of preserving confidence."
0,"This is pretty close to the argument that we must have austerity, because stimulus might remove the incentive for structural reform that, you guessed it, gives businesses the confidence they need before deigning to produce recovery."
0,"And sure enough, in my inbox this morning I see a piece more or less deploring the early signs of success for Abenomics: Abenomics is working ‰ÛÓ but it had better not work too well."
1,"Because if it works, how will we get structural reform?"
0,"So one way to see the drive for austerity is as an application of a sort of reverse Hippocratic oath: ‰ÛÏFirst, do nothing to mitigate harm‰Ûù."
0,For the people must suffer if neoliberal reforms are to prosper.
0,Wheee!
0,"The Heritage Foundation is engaged in frantic damage control; not only did its big anti-immigration-reform report turn out to be a steaming heap of, um, bad research, but one of the co-authors turns out to have a serious white supremacist background."
0,It would be a terrible thing to happen to a serious think tank.
0,"But Heritage isn't a serious think tank, which means that all of this is just a bit of overdue poetic justice."
0,"Remember, Heritage came up with the ludicrous claim that the Ryan plan would cut unemployment to 2.8 percent, then tried to scrub the result from its records."
0,It produced ludicrous ‰ÛÏstudies‰Ûù purporting to show that small farmers and businessmen were victims of the estate tax.
0,"And there are many, many more examples."
0,The truth is that Heritage has never been in the business of doing economic analysis; it's just a propaganda agency posing as a think tank.
0,And this time it finally caught up with them.
0,"Joe Wiesenthal reports on Bernanke rage among hedge funders, and sure enough, here's Paul Singer declaring not just that he dislikes Bernanke's policies but that BB is destroying the very fabric of society."
0,I still don't have this rage entirely figured out.
0,"In substantive terms, it's really hard to justify."
0,"After all, the Fed is normally expected to cut rates when unemployment is high and inflation low; with unemployment high and inflation running below the Fed's target, easy money is just what the textbook says you should be doing (and quantitative easing is just an attempt to get some traction with normal policy rates up against the zero lower bound)."
0,"It's the economic situation ‰ÛÓ an economy so depressed by private sector deleveraging that conventional monetary policy has reached its limit ‰ÛÓ that's radical here, not the Fed's response."
0,What about the self-interest of the hedgies?
1,"A guess may be that given they way they're normally rewarded, with fees based on total profits (not profits relative to a market-average baseline ‰ÛÓ e.g., 2 and 20), they find themselves hurting financially from a low-yield world."
0,"Also, for whatever reason old hedge fund guys tend to be goldbugs and hyperinflation hypochondriacs ‰ÛÓ hyperchondriacs?"
1,‰ÛÓ who are simultaneously sure that BB's policies will produce Weimar redux and furious that so far they have done nothing of the kind.
0,"Oh, by the way, I've been getting some taunting because gold is up some since I wrote about it."
0,"Indeed: Return to glory days, or dead ingot bounce?"
0,I guess we'll find out.
0,"So anyway, the phenomenon of Bernanke rage is interesting."
0,"It probably has something to do with sexual orientation or childhood trauma, right?"
0,"Brad DeLong finds Clive Crook making some easily refuted claims about the nature of the stimulus debate in the winter of 2008-2009, and my role in particular."
0,"Look, this isn't hard."
0,You can start here and use the ‰ÛÏnewer entries‰Ûù link to see everything I wrote on this blog during those months.
0,"There are political pieces; but nowhere in the stimulus discussion, and I mean nowhere, do I demand that stimulus be contingent on repealing the Bush tax cuts, or that it be used as a way to lock in bigger government, or any of the things that Crook for some reason is sure I did."
0,What's going on here?
0,"The stimulus debate was indeed political ‰ÛÓ but almost entirely on the other side, where conservatives railed against any notion that positive government action might do good, and reached for any argument, no matter how bad, against such action."
0,"And all I can see here is that Crook's pathological centrism ‰ÛÓ his intense desire to see that the truth is in the middle, never mind actual facts ‰ÛÓ requires that he invent a history in which Keynesians were just as guilty of politicization as the other side."
0,"Unfortunately, those actual facts ‰ÛÓ with their well-known liberal bias ‰ÛÓ do exist, and are right there in the public record."
0,"One criticism I face fairly often is the assertion that I must be dishonest ‰ÛÓ I must be cherry-picking my evidence, or something ‰ÛÓ because the way I describe it, I'm always right while the people who disagree with me are always wrong."
1,"And not just wrong, they're often knaves or fools."
0,How likely is that?
0,"But may I suggest, respectfully, that there's another possibility?"
1,"Maybe I actually am right, and maybe the other side actually does contain a remarkable number of knaves and fools."
0,"The first point to notice is that I do, in fact, perform a kind of cherry-picking ‰ÛÓ not of facts, but of issues to write about."
1,"There are many issues on which I see legitimate debate, from the long-run trend of housing prices to the effects of immigration on wages."
0,"And in happier times I would probably write more about such issues than I do, and the tone of my column and blog would be a lot more genteel."
0,"But right now I believe that we're failing miserably in responding to economic disaster, so I focus my writing on attacking the doctrines and, to some extent, the people responsible for this wrong-headed response."
0,But can the debate really be as one-sided as I portray it?
0,"Well, look at the results: again and again, people on the opposite side prove to have used bad logic, bad data, the wrong historical analogies, or all of the above."
0,I'm Krugtron the Invincible!
0,Am I (and others on my side of the issue) that much smarter than everyone else?
0,No.
0,"The key to understanding this is that the anti-Keynesian position is, in essence, political."
0,"It's driven by hostility to active government policy and, in many cases, hostility to any intellectual approach that might make room for government policy."
0,Too many influential people just don't want to believe that we're facing the kind of economic crisis we are actually facing.
0,"And so you have the spectacle of famous economists retreading 80-year-old fallacies, or misunderstanding basic concepts like Ricardian equivalence; of powerful officials instantly canonizing research papers that turn out to be garbage in, garbage out; and so on down the line."
0,"I know, the critics will respond that I'm the one who's being political ‰ÛÓ but again, look at how the debate has run so far."
0,The point is not that I have an uncanny ability to be right; it's that the other guys have an intense desire to be wrong.
0,And they've achieved their goal.
0,"A while back Noah Smith described one common strategy for arguing against Keynesian economics, and yours truly in particular: ‰ÛÏRelentlessly pretend to be an ignorant simpleton.‰Ûù Of course, as always, this strategy is most effective if you aren't pretending, and really are an ignorant simpleton."
0,"Which brings me to this rant by Ken Langone, in which he answers my arguments by saying, Let's stop all this crap with all of these high fallutin' thoughts and ideas."
0,"You know what happens to people their eyes glaze over, I don't know what the hell he's saying."
0,"This may, by the way, be the first time I've ever heard anyone say ‰ÛÏhigh fallutin‰Ûù outside of an old Western."
0,"Anyway, this wounds my vanity."
0,"I like to imagine that I'm pretty good at making economic arguments as simple as possible, and stating them in plain English."
0,"True, I never get to the simplicity of ‰ÛÏPeople are having to tighten their belts, so the government should tighten its belt too.‰Ûù But that's because the world isn't that simple, and some lines sound good but are just wrong."
1,"Now, I don't know if Langone is really as dumb as he sounds; my guess is, probably not ‰ÛÓ the attempt to sound like a regular guy, while actually sounding like an actor in a 1950s B-movie, is a giveaway."
0,"Still, maybe this is an occasion to restate what is really going on in the economy, and why I advocate the things I do."
0,"So, in order: 1."
0,"The economy isn't like an individual family that earns a certain amount and spends some other amount, with no relationship between the two."
0,My spending is your income and your spending is my income.
1,"If we both slash spending, both of our incomes fall."
0,2
0,"We are now in a situation in which many people have cut spending, either because they chose to or because their creditors forced them to, while relatively few people are willing to spend more."
0,"The result is depressed incomes and a depressed economy, with millions of willing workers unable to find jobs."
0,3
0,"Things aren't always this way, but when they are, the government is not in competition with the private sector."
0,"Government purchases don't use resources that would otherwise be producing private goods, they put unemployed resources to work."
0,"Government borrowing doesn't crowd out private borrowing, it puts idle funds to work."
0,"As a result, now is a time when the government should be spending more, not less."
1,"If we ignore this insight and cut government spending instead, the economy will shrink and unemployment will rise."
1,"In fact, even private spending will shrink, because of falling incomes."
0,4
0,"This view of our problems has made correct predictions over the past four years, while alternative views have gotten it all wrong."
0,Budget deficits haven't led to soaring interest rates (and the Fed's ‰ÛÏmoney-printing‰Ûù hasn't led to inflation); austerity policies have greatly deepened economic slumps almost everywhere they have been tried.
0,5
1,"Yes, the government must pay its bills in the long run."
0,"But spending cuts and/or tax increases should wait until the economy is no longer depressed, and the private sector is willing to spend enough to produce full employment."
0,Is this impossibly complicated?
0,I don't think so.
1,"Now, I suppose that someone like Langone will just respond that it's all gibberish he can't understand."
0,"But unless he really is stupid, which as I said I doubt, that's only because he doesn't want to understand."
0,"OK, Reinhart and Rogoff have said their piece."
0,"I'd say that they're still trying to have it both ways, on two fronts."
0,"They deny asserting that the debt-growth relationship is causal, but keep making statements that insinuate that it is."
0,"And they deny having been strong austerity advocates ‰ÛÒ but they were happy to bask in the celebrity that came with their adoption as austerian mascots, and never to my knowledge spoke out to condemn all the ‰ÛÏeek!"
0,90 percent!‰Ûù rhetoric that was used to justify sharp austerity right now.
0,"Sorry, guys, but with so much at stake you have a responsibility not just to put stuff out but to make crystal clear what you think it implies for policy."
0,"What was new in this piece, however, was the creation of a straw man."
0,"R-R: The fact that high-debt episodes last so long suggests that they are not, as some liberal economists contend, simply a matter of downturns in the business cycle."
0,Who are these ‰ÛÏsome liberal economists‰Ûù?
0,"As far as I know, none of their prominent critics have made that particular argument."
0,"It has always been about the effects of sustained low growth, for whatever reason, on debt ratios."
1,Maybe an exercise I've been doing will help.
0,I've put together what I think of as G7-decadal-RR.
0,"I take debt ratios for the G7 (to hold the size of the effort down, and also produce a cleaner graph) only once a decade, at 1950, 1960, etc., and look at growth rates over the following decade."
0,"When I do that it looks like this: So there's a clear negative correlation between debt and growth, although no cliff at 90 percent or actually anywhere."
0,"The absence of a cliff is crucial: whereas R-R like to say that debt going above 90 percent cuts your growth rate by 1 percentage point, what we actually find is that raising the debt ratio by 45 points cuts growth by 1 point, which is a very different implication."
0,"As Brad DeLong has been pointing out, numbers like that, even if you take them as causal, are a very weak argument for austerity in a liquidity trap."
0,Suppose you cut spending by 2 percent of GDP.
0,"This probably reduces GDP by about 3 percent, and reduces the deficit by only about 1 percent of GDP; meanwhile, if we believe in this relationship, it raises GDP a decade later by 0.23 percent."
0,A slam-dunk case for austerity this isn't.
0,"But anyway, you should not consider this relationship causal."
0,"It's driven by a few high-debt low-growth cases on one side, and a few high-growth low-debt cases on the other."
0,"Let's label the countries involved: So, the alleged relationship is driven by (a) fast growth in the former Axis powers, which had very little debt and were recovering from war damage, after World War II; and slow growth in Japan and Italy since 1990."
0,"The latter cases were clearly a matter of growth slowdowns leading to higher debt, not the other way around; the former a case of spurious correlation."
0,This is not stuff that should be having any influence on policy.
0,"Jared Bernstein shakes his head at what he calls ‰ÛÏweirdness‰Ûù at the Washington Post, citing an editorial and a commentary by Robert Samuelson."
0,"I second his views, but I'd like to point out something else about Samuelson's piece."
0,What Samuelson does is to throw up his hands and declare that we just don't understand what's going on in the macroeconomy.
0,How does he know this?
0,"He talks to several people who declare themselves deeply puzzled by events ‰ÛÓ notably, Lorenzo Bini Smaghi and Allan Meltzer."
0,But it's no mystery why Bini Smaghi and Meltzer would find it all very puzzling ‰ÛÓ they personally got everything wrong.
0,Bini Smaghi spent years sneering at anyone suggesting that Greece might need to write off some of its debts.
1,Meltzer has been predicting runaway inflation for four years.
1,"Some of us don't find the macro developments puzzling at all; we applied basic IS-LM macro, understood from the beginning that monetary policy would have little traction, warned that austerity policies would have major negative effects."
0,Basic textbook macro has in fact worked fine.
0,"And so you might think that Samuelson would ask the people who got it wrong why they got it wrong, and whether it might not be because they had the wrong framework while the Keynesians were closer to the truth."
0,"But no; he acts as if these people are the authorities, and their personal predictive failures demonstrate that nobody can get it right."
0,"Oh, and it goes without saying that these ‰ÛÏexperts‰Ûù have not reconsidered their views at all."
0,"Still thinking my way through the Reinhart-Rogoff debacle and related issues, and I think there's an important point to be made here about the state of macroeconomics."
0,"You can already see quite a few people reacting to this affair by declaring that macro is humbug, we don't know anything, and we should just ignore economists' pronouncements."
0,Some of the people saying this are economists themselves!
0,"But the truth is that basic macroeconomics ‰ÛÓ IS-LM type macro, the stuff that's in Econ 101 textbooks ‰ÛÓ has performed spectacularly well in the crisis."
0,"The true test of an analytical framework is how it performs in unusual or extreme circumstances, how well it predicts ‰ÛÏout of sample‰Ûù."
0,What we have experienced since 2007 is a series of huge policy shocks ‰ÛÓ and basic macroeconomics made some very counterintuitive predictions about the effects of those shocks.
1,"Unprecedented budget deficits, the model said, would not drive up interest rates."
1,A tripling of the monetary base would not cause runaway inflation.
0,"Sharp government spending cuts wouldn't free up resources for the private sector, they would depress the economy more than one-for-one, so that private spending as well as public would fall."
0,"Quite a few people considered these predictions not just wrong but absurd; they braced for soaring rates and inflation, they waited for the good news from austerity."
0,But the model passed the test with flying colors.
0,Remember how Romer and Bernstein were savaged for assuming a multiplier of around 1.5?
0,"Four years later, after much soul-searching from the IMF about why it underestimated the costs of austerity, estimates seem to be converging on a multiplier of ‰Û_ about 1.5."
0,So how is it that economists look so bad?
0,"The answer is that too many prominent economists chose, for one reason or another, to reject the existing model."
0,"Maybe they were just trying to score points by being different; maybe they were sucked in by the approbation of the VSPs, the rewards that came from telling important people what they wanted to hear."
0,"In any case, we had Alesina/Ardagna saying that austerity is actually expansionary thanks to confidence effects; Reinhart/Rogoff saying that debt has terrible effects on growth via unexplained channels."
0,"This stuff was creative, different, deeply appealing to powerful people ‰ÛÓ and dead wrong."
0,"If you stayed with Econ 101, you got it right, if you went with the trendy stuff you made a fool of yourself."
0,"The lesson we should have taken from this crisis was that plain ordinary macro is actually a very powerful, very useful tool, one that you ignore at your peril."
0,"When I was little I loved, just loved the John Ford movie The Horse Soldiers, a dramatization of Grierson's Raid; I think I made my father take me four times."
0,"As an adult, unfortunately, I found it more or less unwatchable ‰ÛÓ the prettification of war just won't wash for me now."
0,"(The famous scene with the military school students never happened during that raid; something like it did happen during Sherman's sweep through the Carolinas, but it was a slaughter)."
0,"No matter ‰ÛÓ the reality was actually more dramatic than the movie, with the real Benjamin Grierson ‰ÛÓ a music teacher who hated horses ‰ÛÓ a far more interesting character than the one John Wayne played."
0,"And now that we're at the 150th anniversary of the raid, I'm going to have a chance to start indulging my U.S. Grant obsession."
0,"I've always had a thing for Grant ‰ÛÓ the stubby, unprepossessing guy who failed at most things until he turned out to have a unique understanding of modern war."
0,"The scene at Appomattox ‰ÛÓ aristocratic Lee in his dress uniform surrendering to disheveled, unimpressive-looking Grant ‰ÛÓ represents for me the coming of the modern world."
0,On to Vicksburg!
0,Update: Some readers are portraying Grant as a crude attrition-type general based on his record in Virginia.
0,"But it's pretty clear to me at least that the problem in Virginia was basically the Army of the Potomac, or more specifically many of its officers, who were spooked by Lee and repeatedly failed to carry through even when they had clear advantages."
0,"Grant had completely outmaneuvered Lee several times, for example at Petersburg, which should have been a Vicksburg-style sweep, only to have the moment thrown away by sluggish commanders; the same thing happened to Sheridan in the Valley."
0,"And in the final chase to Appomattox, once the Army of the Potomac finally realized that victory was at hand, Grant showed every bit as much vigor as at Vicksburg."
0,A few somewhat unrelated notes on the Reinhart-Rogoff fiasco: 1.
